concept,fiscal_year,period_end,value,unit
CashAndCashEquivalentsAtCarryingValue,2014,2014-12-31,345000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2015,2015-12-31,126000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2016,2016-12-31,319000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2017,2017-12-31,303000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2018,2018-12-31,390000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2019,2019-12-31,282000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2020,2020-12-31,562000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2021,2021-12-31,400000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2022,2022-12-31,275000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2023,2023-12-31,496000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2024,2024-12-31,275000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2025,2025-12-31,266000000.0,CNY
CostOfRevenue,2007,2007-12-31,21736900.0,CNY
CostOfRevenue,2008,2008-12-31,23614699.999999996,CNY
CostOfRevenue,2009,2009-12-31,26186200.0,CNY
CostOfRevenue,2010,2010-12-31,32619899.999999996,CNY
CostOfRevenue,2011,2011-12-31,42994500.0,CNY
CostOfRevenue,2012,2012-12-31,47136700.0,CNY
CostOfRevenue,2013,2013-12-31,51116500.0,CNY
CostOfRevenue,2014,2014-12-31,95320000.0,CNY
CostOfRevenue,2015,2015-12-31,348000000.0,CNY
CostOfRevenue,2016,2016-12-31,570000000.0,CNY
CostOfRevenue,2017,2017-12-31,766000000.0,CNY
CostOfRevenue,2018,2018-12-31,884000000.0,CNY
CostOfRevenue,2019,2019-12-31,809000000.0,CNY
CostOfRevenue,2020,2020-12-31,1038000000.0000001,CNY
CostOfRevenue,2021,2021-12-31,946000000.0000001,CNY
CostOfRevenue,2022,2022-12-31,844999999.9999999,CNY
CostOfRevenue,2023,2023-12-31,784000000.0,CNY
CostOfRevenue,2024,2024-12-31,644000000.0,CNY
CostOfRevenue,2025,2025-12-31,529000000.0,CNY
CreditImpairmentLoss,2007,2007-12-31,0.0,CNY
CreditImpairmentLoss,2008,2008-12-31,0.0,CNY
CreditImpairmentLoss,2009,2009-12-31,0.0,CNY
CreditImpairmentLoss,2010,2010-12-31,0.0,CNY
CreditImpairmentLoss,2011,2011-12-31,0.0,CNY
CreditImpairmentLoss,2012,2012-12-31,0.0,CNY
CreditImpairmentLoss,2013,2013-12-31,0.0,CNY
CreditImpairmentLoss,2014,2014-12-31,0.0,CNY
CreditImpairmentLoss,2015,2015-12-31,0.0,CNY
CreditImpairmentLoss,2016,2016-12-31,0.0,CNY
CreditImpairmentLoss,2017,2017-12-31,0.0,CNY
CreditImpairmentLoss,2018,2018-12-31,0.0,CNY
CreditImpairmentLoss,2019,2019-12-31,15542500.0,CNY
CreditImpairmentLoss,2020,2020-12-31,12253800.000000002,CNY
CreditImpairmentLoss,2021,2021-12-31,37026000.0,CNY
CreditImpairmentLoss,2022,2022-12-31,23453900.0,CNY
CreditImpairmentLoss,2023,2023-12-31,5890300.0,CNY
CreditImpairmentLoss,2024,2024-12-31,2061500.0,CNY
CreditImpairmentLoss,2025,2025-12-31,-17741000.0,CNY
CurrentPortionLongTermDebt,2007,2007-12-31,0.0,CNY
CurrentPortionLongTermDebt,2008,2008-12-31,0.0,CNY
CurrentPortionLongTermDebt,2009,2009-12-31,0.0,CNY
CurrentPortionLongTermDebt,2010,2010-12-31,0.0,CNY
CurrentPortionLongTermDebt,2011,2011-12-31,0.0,CNY
CurrentPortionLongTermDebt,2012,2012-12-31,0.0,CNY
CurrentPortionLongTermDebt,2013,2013-12-31,0.0,CNY
CurrentPortionLongTermDebt,2014,2014-12-31,0.0,CNY
CurrentPortionLongTermDebt,2015,2015-12-31,0.0,CNY
CurrentPortionLongTermDebt,2016,2016-12-31,0.0,CNY
CurrentPortionLongTermDebt,2017,2017-12-31,0.0,CNY
CurrentPortionLongTermDebt,2018,2018-12-31,0.0,CNY
CurrentPortionLongTermDebt,2019,2019-12-31,110000000.00000001,CNY
CurrentPortionLongTermDebt,2020,2020-12-31,0.0,CNY
CurrentPortionLongTermDebt,2021,2021-12-31,11504600.0,CNY
CurrentPortionLongTermDebt,2022,2022-12-31,7198600.0,CNY
CurrentPortionLongTermDebt,2023,2023-12-31,5262800.0,CNY
CurrentPortionLongTermDebt,2024,2024-12-31,8565800.0,CNY
CurrentPortionLongTermDebt,2025,2025-12-31,7443800.0,CNY
FairValueChangeIncome,2007,2007-12-31,-7700.0,CNY
FairValueChangeIncome,2008,2008-12-31,0.0,CNY
FairValueChangeIncome,2009,2009-12-31,0.0,CNY
FairValueChangeIncome,2010,2010-12-31,0.0,CNY
FairValueChangeIncome,2011,2011-12-31,0.0,CNY
FairValueChangeIncome,2012,2012-12-31,0.0,CNY
FairValueChangeIncome,2013,2013-12-31,0.0,CNY
FairValueChangeIncome,2014,2014-12-31,0.0,CNY
FairValueChangeIncome,2015,2015-12-31,0.0,CNY
FairValueChangeIncome,2016,2016-12-31,0.0,CNY
FairValueChangeIncome,2017,2017-12-31,0.0,CNY
FairValueChangeIncome,2018,2018-12-31,0.0,CNY
FairValueChangeIncome,2019,2019-12-31,-50500.0,CNY
FairValueChangeIncome,2020,2020-12-31,0.0,CNY
FairValueChangeIncome,2021,2021-12-31,804800.0,CNY
FairValueChangeIncome,2022,2022-12-31,-1319900.0,CNY
FairValueChangeIncome,2023,2023-12-31,-660800.0,CNY
FairValueChangeIncome,2024,2024-12-31,-69500.0,CNY
FairValueChangeIncome,2025,2025-12-31,0.0,CNY
FinanceExpense,2007,2007-12-31,-15100.0,CNY
FinanceExpense,2008,2008-12-31,63000.0,CNY
FinanceExpense,2009,2009-12-31,1011200.0,CNY
FinanceExpense,2010,2010-12-31,-3208700.0,CNY
FinanceExpense,2011,2011-12-31,-9118100.0,CNY
FinanceExpense,2012,2012-12-31,-10263599.999999998,CNY
FinanceExpense,2013,2013-12-31,-10509800.0,CNY
FinanceExpense,2014,2014-12-31,-6518300.0,CNY
FinanceExpense,2015,2015-12-31,-7346500.0,CNY
FinanceExpense,2016,2016-12-31,6278200.000000001,CNY
FinanceExpense,2017,2017-12-31,12374300.0,CNY
FinanceExpense,2018,2018-12-31,18986900.0,CNY
FinanceExpense,2019,2019-12-31,17032800.0,CNY
FinanceExpense,2020,2020-12-31,13537900.0,CNY
FinanceExpense,2021,2021-12-31,14964700.0,CNY
FinanceExpense,2022,2022-12-31,9122200.0,CNY
FinanceExpense,2023,2023-12-31,7895500.0,CNY
FinanceExpense,2024,2024-12-31,7133900.0,CNY
FinanceExpense,2025,2025-12-31,8020100.0,CNY
GeneralAndAdministrativeExpense,2007,2007-12-31,7588700.0,CNY
GeneralAndAdministrativeExpense,2008,2008-12-31,11183100.0,CNY
GeneralAndAdministrativeExpense,2009,2009-12-31,11913400.0,CNY
GeneralAndAdministrativeExpense,2010,2010-12-31,18454000.0,CNY
GeneralAndAdministrativeExpense,2011,2011-12-31,21642800.000000004,CNY
GeneralAndAdministrativeExpense,2012,2012-12-31,29848600.0,CNY
GeneralAndAdministrativeExpense,2013,2013-12-31,34676400.0,CNY
GeneralAndAdministrativeExpense,2014,2014-12-31,48432700.00000001,CNY
GeneralAndAdministrativeExpense,2015,2015-12-31,106000000.0,CNY
GeneralAndAdministrativeExpense,2016,2016-12-31,114999999.99999999,CNY
GeneralAndAdministrativeExpense,2017,2017-12-31,70673600.0,CNY
GeneralAndAdministrativeExpense,2018,2018-12-31,67658400.0,CNY
GeneralAndAdministrativeExpense,2019,2019-12-31,62058600.0,CNY
GeneralAndAdministrativeExpense,2020,2020-12-31,60784100.0,CNY
GeneralAndAdministrativeExpense,2021,2021-12-31,73327800.0,CNY
GeneralAndAdministrativeExpense,2022,2022-12-31,64463200.0,CNY
GeneralAndAdministrativeExpense,2023,2023-12-31,59183700.0,CNY
GeneralAndAdministrativeExpense,2024,2024-12-31,54519799.99999999,CNY
GeneralAndAdministrativeExpense,2025,2025-12-31,88094700.0,CNY
Goodwill,2007,2007-12-31,nan,CNY
Goodwill,2008,2008-12-31,nan,CNY
Goodwill,2009,2009-12-31,nan,CNY
Goodwill,2010,2010-12-31,nan,CNY
Goodwill,2011,2011-12-31,nan,CNY
Goodwill,2012,2012-12-31,nan,CNY
Goodwill,2013,2013-12-31,nan,CNY
Goodwill,2014,2014-12-31,152676360.35,CNY
Goodwill,2015,2015-12-31,154146360.35,CNY
Goodwill,2016,2016-12-31,155617924.66,CNY
Goodwill,2017,2017-12-31,155617924.66,CNY
Goodwill,2018,2018-12-31,155617924.66,CNY
Goodwill,2019,2019-12-31,155617924.66,CNY
Goodwill,2020,2020-12-31,155617924.66,CNY
Goodwill,2021,2021-12-31,23630881.62,CNY
Goodwill,2022,2022-12-31,3878999.54,CNY
Goodwill,2023,2023-12-31,3878999.54,CNY
Goodwill,2024,2024-12-31,3878999.54,CNY
Goodwill,2025,2025-12-31,3878999.54,CNY
IncomeLossBeforeIncomeTaxes,2007,2007-12-31,25449000.0,CNY
IncomeLossBeforeIncomeTaxes,2008,2008-12-31,24303500.0,CNY
IncomeLossBeforeIncomeTaxes,2009,2009-12-31,30580200.0,CNY
IncomeLossBeforeIncomeTaxes,2010,2010-12-31,35094000.0,CNY
IncomeLossBeforeIncomeTaxes,2011,2011-12-31,23167900.0,CNY
IncomeLossBeforeIncomeTaxes,2012,2012-12-31,20268000.0,CNY
IncomeLossBeforeIncomeTaxes,2013,2013-12-31,14534100.0,CNY
IncomeLossBeforeIncomeTaxes,2014,2014-12-31,30803000.0,CNY
IncomeLossBeforeIncomeTaxes,2015,2015-12-31,84338600.0,CNY
IncomeLossBeforeIncomeTaxes,2016,2016-12-31,108000000.0,CNY
IncomeLossBeforeIncomeTaxes,2017,2017-12-31,34466300.0,CNY
IncomeLossBeforeIncomeTaxes,2018,2018-12-31,32625800.0,CNY
IncomeLossBeforeIncomeTaxes,2019,2019-12-31,4401000.0,CNY
IncomeLossBeforeIncomeTaxes,2020,2020-12-31,30274899.999999996,CNY
IncomeLossBeforeIncomeTaxes,2021,2021-12-31,-286000000.0,CNY
IncomeLossBeforeIncomeTaxes,2022,2022-12-31,-127000000.0,CNY
IncomeLossBeforeIncomeTaxes,2023,2023-12-31,-112000000.00000001,CNY
IncomeLossBeforeIncomeTaxes,2024,2024-12-31,-111000000.00000001,CNY
IncomeLossBeforeIncomeTaxes,2025,2025-12-31,-129000000.0,CNY
IncomeTaxExpenseBenefit,2007,2007-12-31,1873400.0,CNY
IncomeTaxExpenseBenefit,2008,2008-12-31,1963400.0,CNY
IncomeTaxExpenseBenefit,2009,2009-12-31,1305700.0,CNY
IncomeTaxExpenseBenefit,2010,2010-12-31,1120500.0,CNY
IncomeTaxExpenseBenefit,2011,2011-12-31,2337000.0,CNY
IncomeTaxExpenseBenefit,2012,2012-12-31,2237400.0,CNY
IncomeTaxExpenseBenefit,2013,2013-12-31,87400.0,CNY
IncomeTaxExpenseBenefit,2014,2014-12-31,2595200.0,CNY
IncomeTaxExpenseBenefit,2015,2015-12-31,6103700.0,CNY
IncomeTaxExpenseBenefit,2016,2016-12-31,13820500.0,CNY
IncomeTaxExpenseBenefit,2017,2017-12-31,9658700.0,CNY
IncomeTaxExpenseBenefit,2018,2018-12-31,10952000.0,CNY
IncomeTaxExpenseBenefit,2019,2019-12-31,-3000600.0,CNY
IncomeTaxExpenseBenefit,2020,2020-12-31,-5225700.000000001,CNY
IncomeTaxExpenseBenefit,2021,2021-12-31,-9658000.0,CNY
IncomeTaxExpenseBenefit,2022,2022-12-31,-2083200.0,CNY
IncomeTaxExpenseBenefit,2023,2023-12-31,5102200.0,CNY
IncomeTaxExpenseBenefit,2024,2024-12-31,19871900.0,CNY
IncomeTaxExpenseBenefit,2025,2025-12-31,13184000.0,CNY
InvestmentIncome,2007,2007-12-31,4527100.0,CNY
InvestmentIncome,2008,2008-12-31,0.0,CNY
InvestmentIncome,2009,2009-12-31,0.0,CNY
InvestmentIncome,2010,2010-12-31,0.0,CNY
InvestmentIncome,2011,2011-12-31,0.0,CNY
InvestmentIncome,2012,2012-12-31,0.0,CNY
InvestmentIncome,2013,2013-12-31,-2009.35,CNY
InvestmentIncome,2014,2014-12-31,-1249700.0,CNY
InvestmentIncome,2015,2015-12-31,-6210100.0,CNY
InvestmentIncome,2016,2016-12-31,-5937800.0,CNY
InvestmentIncome,2017,2017-12-31,-17316800.0,CNY
InvestmentIncome,2018,2018-12-31,-62411800.0,CNY
InvestmentIncome,2019,2019-12-31,-17004300.0,CNY
InvestmentIncome,2020,2020-12-31,-2636600.0000000005,CNY
InvestmentIncome,2021,2021-12-31,-14160500.0,CNY
InvestmentIncome,2022,2022-12-31,-42123600.0,CNY
InvestmentIncome,2023,2023-12-31,-47097100.0,CNY
InvestmentIncome,2024,2024-12-31,-38097300.0,CNY
InvestmentIncome,2025,2025-12-31,-16016700.0,CNY
Liabilities,2007,2007-12-31,5230000.0,CNY
Liabilities,2008,2008-12-31,29009800.0,CNY
Liabilities,2009,2009-12-31,25393800.0,CNY
Liabilities,2010,2010-12-31,10175800.0,CNY
Liabilities,2011,2011-12-31,14614000.0,CNY
Liabilities,2012,2012-12-31,12603300.0,CNY
Liabilities,2013,2013-12-31,13049300.0,CNY
Liabilities,2014,2014-12-31,127000000.0,CNY
Liabilities,2015,2015-12-31,269000000.0,CNY
Liabilities,2016,2016-12-31,497000000.0,CNY
Liabilities,2017,2017-12-31,867000000.0,CNY
Liabilities,2018,2018-12-31,789000000.0,CNY
Liabilities,2019,2019-12-31,720000000.0,CNY
Liabilities,2020,2020-12-31,715000000.0,CNY
Liabilities,2021,2021-12-31,648000000.0,CNY
Liabilities,2022,2022-12-31,513000000.0,CNY
Liabilities,2023,2023-12-31,758000000.0,CNY
Liabilities,2024,2024-12-31,558000000.0,CNY
Liabilities,2025,2025-12-31,486000000.00000006,CNY
LongTermDebtNoncurrent,2007,2007-12-31,0.0,CNY
LongTermDebtNoncurrent,2008,2008-12-31,20860000.0,CNY
LongTermDebtNoncurrent,2009,2009-12-31,19400000.0,CNY
LongTermDebtNoncurrent,2010,2010-12-31,0.0,CNY
LongTermDebtNoncurrent,2011,2011-12-31,0.0,CNY
LongTermDebtNoncurrent,2012,2012-12-31,0.0,CNY
LongTermDebtNoncurrent,2013,2013-12-31,0.0,CNY
LongTermDebtNoncurrent,2014,2014-12-31,0.0,CNY
LongTermDebtNoncurrent,2015,2015-12-31,0.0,CNY
LongTermDebtNoncurrent,2016,2016-12-31,0.0,CNY
LongTermDebtNoncurrent,2017,2017-12-31,200000000.0,CNY
LongTermDebtNoncurrent,2018,2018-12-31,170000000.0,CNY
LongTermDebtNoncurrent,2019,2019-12-31,0.0,CNY
LongTermDebtNoncurrent,2020,2020-12-31,0.0,CNY
LongTermDebtNoncurrent,2021,2021-12-31,0.0,CNY
LongTermDebtNoncurrent,2022,2022-12-31,0.0,CNY
LongTermDebtNoncurrent,2023,2023-12-31,0.0,CNY
LongTermDebtNoncurrent,2024,2024-12-31,0.0,CNY
LongTermDebtNoncurrent,2025,2025-12-31,22460000.0,CNY
MinorityInterestIncome,2007,2007-12-31,-70000.0,CNY
MinorityInterestIncome,2008,2008-12-31,0.0,CNY
MinorityInterestIncome,2009,2009-12-31,0.0,CNY
MinorityInterestIncome,2010,2010-12-31,0.0,CNY
MinorityInterestIncome,2011,2011-12-31,0.0,CNY
MinorityInterestIncome,2012,2012-12-31,0.0,CNY
MinorityInterestIncome,2013,2013-12-31,0.0,CNY
MinorityInterestIncome,2014,2014-12-31,521100.0,CNY
MinorityInterestIncome,2015,2015-12-31,5274200.0,CNY
MinorityInterestIncome,2016,2016-12-31,12956600.0,CNY
MinorityInterestIncome,2017,2017-12-31,2569100.0000000005,CNY
MinorityInterestIncome,2018,2018-12-31,-14076900.0,CNY
MinorityInterestIncome,2019,2019-12-31,2483700.0,CNY
MinorityInterestIncome,2020,2020-12-31,14642200.0,CNY
MinorityInterestIncome,2021,2021-12-31,6735200.0,CNY
MinorityInterestIncome,2022,2022-12-31,-2872700.0,CNY
MinorityInterestIncome,2023,2023-12-31,-28100.0,CNY
MinorityInterestIncome,2024,2024-12-31,-1621900.0,CNY
MinorityInterestIncome,2025,2025-12-31,-8833000.0,CNY
NetCashProvidedByUsedInOperatingActivities,2007,2007-12-31,21991959.76,CNY
NetCashProvidedByUsedInOperatingActivities,2008,2008-12-31,13767781.62,CNY
NetCashProvidedByUsedInOperatingActivities,2009,2009-12-31,19923255.14,CNY
NetCashProvidedByUsedInOperatingActivities,2010,2010-12-31,19093710.87,CNY
NetCashProvidedByUsedInOperatingActivities,2011,2011-12-31,4984417.65,CNY
NetCashProvidedByUsedInOperatingActivities,2012,2012-12-31,5549027.47,CNY
NetCashProvidedByUsedInOperatingActivities,2013,2013-12-31,-4135878.43,CNY
NetCashProvidedByUsedInOperatingActivities,2014,2014-12-31,31869543.38,CNY
NetCashProvidedByUsedInOperatingActivities,2015,2015-12-31,33243219.1,CNY
NetCashProvidedByUsedInOperatingActivities,2016,2016-12-31,47669699.73,CNY
NetCashProvidedByUsedInOperatingActivities,2017,2017-12-31,-69662634.0,CNY
NetCashProvidedByUsedInOperatingActivities,2018,2018-12-31,97185860.43,CNY
NetCashProvidedByUsedInOperatingActivities,2019,2019-12-31,-53425673.79,CNY
NetCashProvidedByUsedInOperatingActivities,2020,2020-12-31,144663486.53,CNY
NetCashProvidedByUsedInOperatingActivities,2021,2021-12-31,18434486.88,CNY
NetCashProvidedByUsedInOperatingActivities,2022,2022-12-31,26252484.9,CNY
NetCashProvidedByUsedInOperatingActivities,2023,2023-12-31,128342665.52,CNY
NetCashProvidedByUsedInOperatingActivities,2024,2024-12-31,-24423850.41,CNY
NetCashProvidedByUsedInOperatingActivities,2025,2025-12-31,80931098.13,CNY
NetIncomeLoss,2007,2007-12-31,23645600.0,CNY
NetIncomeLoss,2008,2008-12-31,22340100.000000004,CNY
NetIncomeLoss,2009,2009-12-31,29274500.0,CNY
NetIncomeLoss,2010,2010-12-31,33973500.0,CNY
NetIncomeLoss,2011,2011-12-31,20830900.0,CNY
NetIncomeLoss,2012,2012-12-31,18030600.0,CNY
NetIncomeLoss,2013,2013-12-31,14446700.0,CNY
NetIncomeLoss,2014,2014-12-31,27686700.0,CNY
NetIncomeLoss,2015,2015-12-31,72960700.0,CNY
NetIncomeLoss,2016,2016-12-31,80796800.0,CNY
NetIncomeLoss,2017,2017-12-31,22238500.0,CNY
NetIncomeLoss,2018,2018-12-31,35750700.0,CNY
NetIncomeLoss,2019,2019-12-31,4917900.0,CNY
NetIncomeLoss,2020,2020-12-31,20858300.0,CNY
NetIncomeLoss,2021,2021-12-31,-283000000.0,CNY
NetIncomeLoss,2022,2022-12-31,-122000000.0,CNY
NetIncomeLoss,2023,2023-12-31,-117000000.0,CNY
NetIncomeLoss,2024,2024-12-31,-129000000.0,CNY
NetIncomeLoss,2025,2025-12-31,-133000000.0,CNY
NetIncomeLossTotal,2007,2007-12-31,23575600.0,CNY
NetIncomeLossTotal,2008,2008-12-31,22340100.000000004,CNY
NetIncomeLossTotal,2009,2009-12-31,29274500.0,CNY
NetIncomeLossTotal,2010,2010-12-31,33973500.0,CNY
NetIncomeLossTotal,2011,2011-12-31,20830900.0,CNY
NetIncomeLossTotal,2012,2012-12-31,18030600.0,CNY
NetIncomeLossTotal,2013,2013-12-31,14446700.0,CNY
NetIncomeLossTotal,2014,2014-12-31,28207800.000000004,CNY
NetIncomeLossTotal,2015,2015-12-31,78234800.0,CNY
NetIncomeLossTotal,2016,2016-12-31,93753400.0,CNY
NetIncomeLossTotal,2017,2017-12-31,24807600.000000004,CNY
NetIncomeLossTotal,2018,2018-12-31,21673800.0,CNY
NetIncomeLossTotal,2019,2019-12-31,7401600.0,CNY
NetIncomeLossTotal,2020,2020-12-31,35500600.0,CNY
NetIncomeLossTotal,2021,2021-12-31,-276000000.0,CNY
NetIncomeLossTotal,2022,2022-12-31,-125000000.0,CNY
NetIncomeLossTotal,2023,2023-12-31,-117000000.0,CNY
NetIncomeLossTotal,2024,2024-12-31,-131000000.0,CNY
NetIncomeLossTotal,2025,2025-12-31,-142000000.0,CNY
OperatingIncomeLoss,2007,2007-12-31,24310600.0,CNY
OperatingIncomeLoss,2008,2008-12-31,21031800.0,CNY
OperatingIncomeLoss,2009,2009-12-31,23896800.0,CNY
OperatingIncomeLoss,2010,2010-12-31,27848700.0,CNY
OperatingIncomeLoss,2011,2011-12-31,16735100.0,CNY
OperatingIncomeLoss,2012,2012-12-31,11150800.0,CNY
OperatingIncomeLoss,2013,2013-12-31,8477900.0,CNY
OperatingIncomeLoss,2014,2014-12-31,26411600.0,CNY
OperatingIncomeLoss,2015,2015-12-31,83798500.0,CNY
OperatingIncomeLoss,2016,2016-12-31,101000000.0,CNY
OperatingIncomeLoss,2017,2017-12-31,32859699.999999996,CNY
OperatingIncomeLoss,2018,2018-12-31,29798700.0,CNY
OperatingIncomeLoss,2019,2019-12-31,4877800.0,CNY
OperatingIncomeLoss,2020,2020-12-31,30254300.0,CNY
OperatingIncomeLoss,2021,2021-12-31,-286000000.0,CNY
OperatingIncomeLoss,2022,2022-12-31,-126000000.0,CNY
OperatingIncomeLoss,2023,2023-12-31,-111000000.00000001,CNY
OperatingIncomeLoss,2024,2024-12-31,-111000000.00000001,CNY
OperatingIncomeLoss,2025,2025-12-31,-128000000.0,CNY
OtherOperatingIncome,2007,2007-12-31,0.0,CNY
OtherOperatingIncome,2008,2008-12-31,0.0,CNY
OtherOperatingIncome,2009,2009-12-31,0.0,CNY
OtherOperatingIncome,2010,2010-12-31,0.0,CNY
OtherOperatingIncome,2011,2011-12-31,0.0,CNY
OtherOperatingIncome,2012,2012-12-31,0.0,CNY
OtherOperatingIncome,2013,2013-12-31,0.0,CNY
OtherOperatingIncome,2014,2014-12-31,0.0,CNY
OtherOperatingIncome,2015,2015-12-31,0.0,CNY
OtherOperatingIncome,2016,2016-12-31,0.0,CNY
OtherOperatingIncome,2017,2017-12-31,5456900.000000001,CNY
OtherOperatingIncome,2018,2018-12-31,8180400.0,CNY
OtherOperatingIncome,2019,2019-12-31,8176600.0,CNY
OtherOperatingIncome,2020,2020-12-31,12468000.0,CNY
OtherOperatingIncome,2021,2021-12-31,16536400.000000002,CNY
OtherOperatingIncome,2022,2022-12-31,11391900.0,CNY
OtherOperatingIncome,2023,2023-12-31,14848000.0,CNY
OtherOperatingIncome,2024,2024-12-31,3726300.0,CNY
OtherOperatingIncome,2025,2025-12-31,718199.9999999999,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2007,2007-12-31,725100.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2008,2008-12-31,48948500.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2009,2009-12-31,538200.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2010,2010-12-31,4713800.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2011,2011-12-31,14200100.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2012,2012-12-31,21591300.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2013,2013-12-31,20235400.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2014,2014-12-31,21591600.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2015,2015-12-31,18659300.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2016,2016-12-31,18279400.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2017,2017-12-31,17744100.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2018,2018-12-31,14420200.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2019,2019-12-31,18105600.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2020,2020-12-31,22623700.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2021,2021-12-31,26463400.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2022,2022-12-31,25952800.000000004,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2023,2023-12-31,28791600.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2024,2024-12-31,11801800.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2025,2025-12-31,2442600.0,CNY
ResearchAndDevelopmentExpense,2007,2007-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2008,2008-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2009,2009-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2010,2010-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2011,2011-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2012,2012-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2013,2013-12-31,0.0,CNY
