concept,fiscal_year,period_end,value,unit
AssetImpairmentLoss,2019,2019-12-31,9439300.0,CNY
AssetImpairmentLoss,2020,2020-12-31,53025100.0,CNY
AssetImpairmentLoss,2021,2021-12-31,9762400.0,CNY
AssetImpairmentLoss,2022,2022-12-31,165000000.0,CNY
AssetImpairmentLoss,2023,2023-12-31,35531700.0,CNY
AssetImpairmentLoss,2024,2024-12-31,55973300.0,CNY
AssetImpairmentLoss,2025,2025-12-31,284000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2003,2003-12-31,26028000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2004,2004-12-31,163000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2005,2005-12-31,123000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2006,2006-12-31,359000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2007,2007-12-31,284000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2008,2008-12-31,436000000.00000006,CNY
CashAndCashEquivalentsAtCarryingValue,2009,2009-12-31,357000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2010,2010-12-31,270000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2011,2011-12-31,419000000.00000006,CNY
CashAndCashEquivalentsAtCarryingValue,2012,2012-12-31,562000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2013,2013-12-31,564000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2014,2014-12-31,579000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2015,2015-12-31,2934000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2016,2016-12-31,3954999999.9999995,CNY
CashAndCashEquivalentsAtCarryingValue,2017,2017-12-31,5097000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2018,2018-12-31,4449000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2019,2019-12-31,4936000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2020,2020-12-31,9549000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2021,2021-12-31,11406000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2022,2022-12-31,15010000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2023,2023-12-31,20891000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2024,2024-12-31,14730000000.000002,CNY
CashAndCashEquivalentsAtCarryingValue,2025,2025-12-31,14775000000.0,CNY
CostOfRevenue,2003,2003-12-31,2123000000.0,CNY
CostOfRevenue,2004,2004-12-31,2210000000.0,CNY
CostOfRevenue,2005,2005-12-31,2548000000.0,CNY
CostOfRevenue,2006,2006-12-31,2857000000.0,CNY
CostOfRevenue,2007,2007-12-31,2733000000.0,CNY
CostOfRevenue,2008,2008-12-31,2799000000.0,CNY
CostOfRevenue,2009,2009-12-31,2266000000.0,CNY
CostOfRevenue,2010,2010-12-31,3483000000.0,CNY
CostOfRevenue,2011,2011-12-31,3958000000.0,CNY
CostOfRevenue,2012,2012-12-31,4234000000.0000005,CNY
CostOfRevenue,2013,2013-12-31,4941000000.0,CNY
CostOfRevenue,2014,2014-12-31,5247000000.0,CNY
CostOfRevenue,2015,2015-12-31,24891000000.0,CNY
CostOfRevenue,2016,2016-12-31,26176000000.0,CNY
CostOfRevenue,2017,2017-12-31,30561000000.0,CNY
CostOfRevenue,2018,2018-12-31,32188000000.0,CNY
CostOfRevenue,2019,2019-12-31,34631000000.0,CNY
CostOfRevenue,2020,2020-12-31,26006000000.0,CNY
CostOfRevenue,2021,2021-12-31,34512000000.0,CNY
CostOfRevenue,2022,2022-12-31,36592000000.0,CNY
CostOfRevenue,2023,2023-12-31,30869000000.0,CNY
CostOfRevenue,2024,2024-12-31,33095999999.999996,CNY
CostOfRevenue,2025,2025-12-31,32998000000.0,CNY
CreditImpairmentLoss,2003,2003-12-31,0.0,CNY
CreditImpairmentLoss,2004,2004-12-31,0.0,CNY
CreditImpairmentLoss,2005,2005-12-31,0.0,CNY
CreditImpairmentLoss,2006,2006-12-31,0.0,CNY
CreditImpairmentLoss,2007,2007-12-31,0.0,CNY
CreditImpairmentLoss,2008,2008-12-31,0.0,CNY
CreditImpairmentLoss,2009,2009-12-31,0.0,CNY
CreditImpairmentLoss,2010,2010-12-31,0.0,CNY
CreditImpairmentLoss,2011,2011-12-31,0.0,CNY
CreditImpairmentLoss,2012,2012-12-31,0.0,CNY
CreditImpairmentLoss,2013,2013-12-31,0.0,CNY
CreditImpairmentLoss,2014,2014-12-31,0.0,CNY
CreditImpairmentLoss,2015,2015-12-31,0.0,CNY
CreditImpairmentLoss,2016,2016-12-31,0.0,CNY
CreditImpairmentLoss,2017,2017-12-31,0.0,CNY
CreditImpairmentLoss,2018,2018-12-31,0.0,CNY
CreditImpairmentLoss,2019,2019-12-31,17495300.0,CNY
CreditImpairmentLoss,2020,2020-12-31,53159799.99999999,CNY
CreditImpairmentLoss,2021,2021-12-31,169000000.0,CNY
CreditImpairmentLoss,2022,2022-12-31,-40580700.0,CNY
CreditImpairmentLoss,2023,2023-12-31,-5272400.0,CNY
CreditImpairmentLoss,2024,2024-12-31,98102500.0,CNY
CreditImpairmentLoss,2025,2025-12-31,34352700.0,CNY
CurrentPortionLongTermDebt,2003,2003-12-31,0.0,CNY
CurrentPortionLongTermDebt,2004,2004-12-31,0.0,CNY
CurrentPortionLongTermDebt,2005,2005-12-31,4000000.0,CNY
CurrentPortionLongTermDebt,2006,2006-12-31,0.0,CNY
CurrentPortionLongTermDebt,2007,2007-12-31,0.0,CNY
CurrentPortionLongTermDebt,2008,2008-12-31,0.0,CNY
CurrentPortionLongTermDebt,2009,2009-12-31,0.0,CNY
CurrentPortionLongTermDebt,2010,2010-12-31,0.0,CNY
CurrentPortionLongTermDebt,2011,2011-12-31,0.0,CNY
CurrentPortionLongTermDebt,2012,2012-12-31,0.0,CNY
CurrentPortionLongTermDebt,2013,2013-12-31,0.0,CNY
CurrentPortionLongTermDebt,2014,2014-12-31,0.0,CNY
CurrentPortionLongTermDebt,2015,2015-12-31,0.0,CNY
CurrentPortionLongTermDebt,2016,2016-12-31,0.0,CNY
CurrentPortionLongTermDebt,2017,2017-12-31,5000000.0,CNY
CurrentPortionLongTermDebt,2018,2018-12-31,10000000.0,CNY
CurrentPortionLongTermDebt,2019,2019-12-31,10109000.0,CNY
CurrentPortionLongTermDebt,2020,2020-12-31,409999999.99999994,CNY
CurrentPortionLongTermDebt,2021,2021-12-31,1155000000.0,CNY
CurrentPortionLongTermDebt,2022,2022-12-31,50022000.0,CNY
CurrentPortionLongTermDebt,2023,2023-12-31,2027000000.0,CNY
CurrentPortionLongTermDebt,2024,2024-12-31,1152000000.0,CNY
CurrentPortionLongTermDebt,2025,2025-12-31,182000000.0,CNY
FairValueChangeIncome,2003,2003-12-31,0.0,CNY
FairValueChangeIncome,2004,2004-12-31,0.0,CNY
FairValueChangeIncome,2005,2005-12-31,0.0,CNY
FairValueChangeIncome,2006,2006-12-31,34300.0,CNY
FairValueChangeIncome,2007,2007-12-31,0.0,CNY
FairValueChangeIncome,2008,2008-12-31,0.0,CNY
FairValueChangeIncome,2009,2009-12-31,169899.99999999997,CNY
FairValueChangeIncome,2010,2010-12-31,18767800.0,CNY
FairValueChangeIncome,2011,2011-12-31,-14451400.000000002,CNY
FairValueChangeIncome,2012,2012-12-31,-4486200.0,CNY
FairValueChangeIncome,2013,2013-12-31,0.0,CNY
FairValueChangeIncome,2014,2014-12-31,0.0,CNY
FairValueChangeIncome,2015,2015-12-31,1590000.0,CNY
FairValueChangeIncome,2016,2016-12-31,-511700.0,CNY
FairValueChangeIncome,2017,2017-12-31,0.0,CNY
FairValueChangeIncome,2018,2018-12-31,-66628700.0,CNY
FairValueChangeIncome,2019,2019-12-31,7180700.000000001,CNY
FairValueChangeIncome,2020,2020-12-31,20545700.0,CNY
FairValueChangeIncome,2021,2021-12-31,-12241600.0,CNY
FairValueChangeIncome,2022,2022-12-31,-87816700.0,CNY
FairValueChangeIncome,2023,2023-12-31,45328000.0,CNY
FairValueChangeIncome,2024,2024-12-31,-31841000.0,CNY
FairValueChangeIncome,2025,2025-12-31,16053800.000000002,CNY
FinanceExpense,2003,2003-12-31,7352200.0,CNY
FinanceExpense,2004,2004-12-31,8457000.0,CNY
FinanceExpense,2005,2005-12-31,3614200.0,CNY
FinanceExpense,2006,2006-12-31,10753800.000000002,CNY
FinanceExpense,2007,2007-12-31,6247200.0,CNY
FinanceExpense,2008,2008-12-31,-31839400.0,CNY
FinanceExpense,2009,2009-12-31,-2125500.0,CNY
FinanceExpense,2010,2010-12-31,12128599.999999998,CNY
FinanceExpense,2011,2011-12-31,27576300.0,CNY
FinanceExpense,2012,2012-12-31,12470400.0,CNY
FinanceExpense,2013,2013-12-31,11756900.0,CNY
FinanceExpense,2014,2014-12-31,19600100.0,CNY
FinanceExpense,2015,2015-12-31,48754600.0,CNY
FinanceExpense,2016,2016-12-31,-23634600.0,CNY
FinanceExpense,2017,2017-12-31,139000000.0,CNY
FinanceExpense,2018,2018-12-31,291000000.0,CNY
FinanceExpense,2019,2019-12-31,71356700.0,CNY
FinanceExpense,2020,2020-12-31,429000000.0,CNY
FinanceExpense,2021,2021-12-31,189000000.0,CNY
FinanceExpense,2022,2022-12-31,-294000000.0,CNY
FinanceExpense,2023,2023-12-31,-133000000.0,CNY
FinanceExpense,2024,2024-12-31,-174000000.0,CNY
FinanceExpense,2025,2025-12-31,266000000.0,CNY
GeneralAndAdministrativeExpense,2003,2003-12-31,17258300.0,CNY
GeneralAndAdministrativeExpense,2004,2004-12-31,18616300.0,CNY
GeneralAndAdministrativeExpense,2005,2005-12-31,28413100.0,CNY
GeneralAndAdministrativeExpense,2006,2006-12-31,53257500.0,CNY
GeneralAndAdministrativeExpense,2007,2007-12-31,55722600.0,CNY
GeneralAndAdministrativeExpense,2008,2008-12-31,59074799.99999999,CNY
GeneralAndAdministrativeExpense,2009,2009-12-31,60597800.0,CNY
GeneralAndAdministrativeExpense,2010,2010-12-31,83676400.0,CNY
GeneralAndAdministrativeExpense,2011,2011-12-31,99933500.0,CNY
GeneralAndAdministrativeExpense,2012,2012-12-31,111000000.00000001,CNY
GeneralAndAdministrativeExpense,2013,2013-12-31,128000000.0,CNY
GeneralAndAdministrativeExpense,2014,2014-12-31,149000000.0,CNY
GeneralAndAdministrativeExpense,2015,2015-12-31,534000000.0,CNY
GeneralAndAdministrativeExpense,2016,2016-12-31,634000000.0,CNY
GeneralAndAdministrativeExpense,2017,2017-12-31,760000000.0,CNY
GeneralAndAdministrativeExpense,2018,2018-12-31,767000000.0,CNY
GeneralAndAdministrativeExpense,2019,2019-12-31,861000000.0,CNY
GeneralAndAdministrativeExpense,2020,2020-12-31,796000000.0,CNY
GeneralAndAdministrativeExpense,2021,2021-12-31,917000000.0,CNY
GeneralAndAdministrativeExpense,2022,2022-12-31,1098000000.0,CNY
GeneralAndAdministrativeExpense,2023,2023-12-31,1151000000.0,CNY
GeneralAndAdministrativeExpense,2024,2024-12-31,1177000000.0,CNY
GeneralAndAdministrativeExpense,2025,2025-12-31,1255000000.0,CNY
Goodwill,2003,2003-12-31,nan,CNY
Goodwill,2004,2004-12-31,nan,CNY
Goodwill,2005,2005-12-31,nan,CNY
Goodwill,2006,2006-12-31,453833.98,CNY
Goodwill,2007,2007-12-31,453833.98,CNY
Goodwill,2008,2008-12-31,453833.98,CNY
Goodwill,2009,2009-12-31,453833.98,CNY
Goodwill,2010,2010-12-31,453833.98,CNY
Goodwill,2011,2011-12-31,453833.98,CNY
Goodwill,2012,2012-12-31,453833.98,CNY
Goodwill,2013,2013-12-31,453833.98,CNY
Goodwill,2014,2014-12-31,453833.98,CNY
Goodwill,2015,2015-12-31,4088227.44,CNY
Goodwill,2016,2016-12-31,4088228.44,CNY
Goodwill,2017,2017-12-31,5338151.08,CNY
Goodwill,2018,2018-12-31,4088228.44,CNY
Goodwill,2019,2019-12-31,4088228.44,CNY
Goodwill,2020,2020-12-31,4088228.44,CNY
Goodwill,2021,2021-12-31,4088228.44,CNY
Goodwill,2022,2022-12-31,4088228.44,CNY
Goodwill,2023,2023-12-31,4088228.44,CNY
Goodwill,2024,2024-12-31,4088228.44,CNY
Goodwill,2025,2025-12-31,4088228.44,CNY
IncomeLossBeforeIncomeTaxes,2003,2003-12-31,103000000.0,CNY
IncomeLossBeforeIncomeTaxes,2004,2004-12-31,86848500.0,CNY
IncomeLossBeforeIncomeTaxes,2005,2005-12-31,93333799.99999999,CNY
IncomeLossBeforeIncomeTaxes,2006,2006-12-31,126000000.0,CNY
IncomeLossBeforeIncomeTaxes,2007,2007-12-31,134000000.00000001,CNY
IncomeLossBeforeIncomeTaxes,2008,2008-12-31,174000000.0,CNY
IncomeLossBeforeIncomeTaxes,2009,2009-12-31,200000000.0,CNY
IncomeLossBeforeIncomeTaxes,2010,2010-12-31,246000000.0,CNY
IncomeLossBeforeIncomeTaxes,2011,2011-12-31,269000000.0,CNY
IncomeLossBeforeIncomeTaxes,2012,2012-12-31,265000000.0,CNY
IncomeLossBeforeIncomeTaxes,2013,2013-12-31,240000000.0,CNY
IncomeLossBeforeIncomeTaxes,2014,2014-12-31,280000000.0,CNY
IncomeLossBeforeIncomeTaxes,2015,2015-12-31,983000000.0,CNY
IncomeLossBeforeIncomeTaxes,2016,2016-12-31,1393000000.0,CNY
IncomeLossBeforeIncomeTaxes,2017,2017-12-31,1487000000.0,CNY
IncomeLossBeforeIncomeTaxes,2018,2018-12-31,2146000000.0,CNY
IncomeLossBeforeIncomeTaxes,2019,2019-12-31,1898000000.0,CNY
IncomeLossBeforeIncomeTaxes,2020,2020-12-31,1955000000.0,CNY
IncomeLossBeforeIncomeTaxes,2021,2021-12-31,2317000000.0,CNY
IncomeLossBeforeIncomeTaxes,2022,2022-12-31,3477000000.0000005,CNY
IncomeLossBeforeIncomeTaxes,2023,2023-12-31,3475000000.0,CNY
IncomeLossBeforeIncomeTaxes,2024,2024-12-31,2541000000.0,CNY
IncomeLossBeforeIncomeTaxes,2025,2025-12-31,3014000000.0,CNY
IncomeTaxExpenseBenefit,2003,2003-12-31,33393800.0,CNY
IncomeTaxExpenseBenefit,2004,2004-12-31,26594300.0,CNY
IncomeTaxExpenseBenefit,2005,2005-12-31,32829899.999999996,CNY
IncomeTaxExpenseBenefit,2006,2006-12-31,40997900.0,CNY
IncomeTaxExpenseBenefit,2007,2007-12-31,47829300.0,CNY
IncomeTaxExpenseBenefit,2008,2008-12-31,37182300.0,CNY
IncomeTaxExpenseBenefit,2009,2009-12-31,41253700.0,CNY
IncomeTaxExpenseBenefit,2010,2010-12-31,53756500.0,CNY
IncomeTaxExpenseBenefit,2011,2011-12-31,58608400.0,CNY
IncomeTaxExpenseBenefit,2012,2012-12-31,57526500.0,CNY
IncomeTaxExpenseBenefit,2013,2013-12-31,49886700.0,CNY
IncomeTaxExpenseBenefit,2014,2014-12-31,60684000.0,CNY
IncomeTaxExpenseBenefit,2015,2015-12-31,227000000.0,CNY
IncomeTaxExpenseBenefit,2016,2016-12-31,346000000.0,CNY
IncomeTaxExpenseBenefit,2017,2017-12-31,347000000.0,CNY
IncomeTaxExpenseBenefit,2018,2018-12-31,479000000.0,CNY
IncomeTaxExpenseBenefit,2019,2019-12-31,451999999.99999994,CNY
IncomeTaxExpenseBenefit,2020,2020-12-31,470000000.0,CNY
IncomeTaxExpenseBenefit,2021,2021-12-31,513999999.99999994,CNY
IncomeTaxExpenseBenefit,2022,2022-12-31,834000000.0,CNY
IncomeTaxExpenseBenefit,2023,2023-12-31,836999999.9999999,CNY
IncomeTaxExpenseBenefit,2024,2024-12-31,671000000.0,CNY
IncomeTaxExpenseBenefit,2025,2025-12-31,803999999.9999999,CNY
InvestmentIncome,2003,2003-12-31,6974100.0,CNY
InvestmentIncome,2004,2004-12-31,5198000.0,CNY
InvestmentIncome,2005,2005-12-31,-1750600.0,CNY
InvestmentIncome,2006,2006-12-31,2061200.0,CNY
InvestmentIncome,2007,2007-12-31,3687700.0,CNY
InvestmentIncome,2008,2008-12-31,-538100.0,CNY
InvestmentIncome,2009,2009-12-31,2153600.0,CNY
InvestmentIncome,2010,2010-12-31,10372900.0,CNY
InvestmentIncome,2011,2011-12-31,47189900.0,CNY
InvestmentIncome,2012,2012-12-31,11125100.0,CNY
InvestmentIncome,2013,2013-12-31,3447600.0,CNY
InvestmentIncome,2014,2014-12-31,5471100.0,CNY
InvestmentIncome,2015,2015-12-31,196000000.0,CNY
InvestmentIncome,2016,2016-12-31,81072900.0,CNY
InvestmentIncome,2017,2017-12-31,165000000.0,CNY
InvestmentIncome,2018,2018-12-31,779000000.0,CNY
InvestmentIncome,2019,2019-12-31,221000000.0,CNY
InvestmentIncome,2020,2020-12-31,440000000.00000006,CNY
InvestmentIncome,2021,2021-12-31,165000000.0,CNY
InvestmentIncome,2022,2022-12-31,191000000.0,CNY
InvestmentIncome,2023,2023-12-31,184000000.0,CNY
InvestmentIncome,2024,2024-12-31,61105800.0,CNY
InvestmentIncome,2025,2025-12-31,665000000.0,CNY
Liabilities,2003,2003-12-31,549000000.0,CNY
Liabilities,2004,2004-12-31,400000000.0,CNY
Liabilities,2005,2005-12-31,446000000.0,CNY
Liabilities,2006,2006-12-31,523000000.00000006,CNY
Liabilities,2007,2007-12-31,467000000.0,CNY
Liabilities,2008,2008-12-31,571000000.0,CNY
Liabilities,2009,2009-12-31,505999999.99999994,CNY
Liabilities,2010,2010-12-31,691000000.0,CNY
Liabilities,2011,2011-12-31,681000000.0,CNY
Liabilities,2012,2012-12-31,687000000.0,CNY
Liabilities,2013,2013-12-31,700000000.0,CNY
Liabilities,2014,2014-12-31,1218000000.0,CNY
Liabilities,2015,2015-12-31,8581000000.0,CNY
Liabilities,2016,2016-12-31,9040000000.0,CNY
Liabilities,2017,2017-12-31,9733000000.0,CNY
Liabilities,2018,2018-12-31,11467000000.0,CNY
Liabilities,2019,2019-12-31,12325000000.0,CNY
Liabilities,2020,2020-12-31,13644000000.0,CNY
Liabilities,2021,2021-12-31,21231000000.0,CNY
Liabilities,2022,2022-12-31,20143000000.0,CNY
Liabilities,2023,2023-12-31,21902000000.0,CNY
Liabilities,2024,2024-12-31,23310000000.0,CNY
Liabilities,2025,2025-12-31,24057000000.0,CNY
LongTermDebtNoncurrent,2003,2003-12-31,0.0,CNY
LongTermDebtNoncurrent,2004,2004-12-31,0.0,CNY
LongTermDebtNoncurrent,2005,2005-12-31,0.0,CNY
LongTermDebtNoncurrent,2006,2006-12-31,0.0,CNY
LongTermDebtNoncurrent,2007,2007-12-31,0.0,CNY
LongTermDebtNoncurrent,2008,2008-12-31,0.0,CNY
LongTermDebtNoncurrent,2009,2009-12-31,0.0,CNY
LongTermDebtNoncurrent,2010,2010-12-31,0.0,CNY
LongTermDebtNoncurrent,2011,2011-12-31,1063300.0,CNY
LongTermDebtNoncurrent,2012,2012-12-31,0.0,CNY
LongTermDebtNoncurrent,2013,2013-12-31,0.0,CNY
LongTermDebtNoncurrent,2014,2014-12-31,0.0,CNY
LongTermDebtNoncurrent,2015,2015-12-31,0.0,CNY
LongTermDebtNoncurrent,2016,2016-12-31,35000000.0,CNY
LongTermDebtNoncurrent,2017,2017-12-31,30000000.0,CNY
LongTermDebtNoncurrent,2018,2018-12-31,20000000.0,CNY
LongTermDebtNoncurrent,2019,2019-12-31,782000000.0,CNY
LongTermDebtNoncurrent,2020,2020-12-31,1106000000.0,CNY
LongTermDebtNoncurrent,2021,2021-12-31,855000000.0000001,CNY
LongTermDebtNoncurrent,2022,2022-12-31,1455000000.0,CNY
LongTermDebtNoncurrent,2023,2023-12-31,1459000000.0,CNY
LongTermDebtNoncurrent,2024,2024-12-31,2516000000.0,CNY
LongTermDebtNoncurrent,2025,2025-12-31,268000000.00000003,CNY
MinorityInterestIncome,2003,2003-12-31,0.0,CNY
MinorityInterestIncome,2004,2004-12-31,0.0,CNY
MinorityInterestIncome,2005,2005-12-31,2476400.0,CNY
MinorityInterestIncome,2006,2006-12-31,10791099.999999998,CNY
MinorityInterestIncome,2007,2007-12-31,5879700.0,CNY
MinorityInterestIncome,2008,2008-12-31,9241700.0,CNY
MinorityInterestIncome,2009,2009-12-31,11708000.0,CNY
MinorityInterestIncome,2010,2010-12-31,15025600.0,CNY
MinorityInterestIncome,2011,2011-12-31,13917400.0,CNY
MinorityInterestIncome,2012,2012-12-31,16365300.0,CNY
MinorityInterestIncome,2013,2013-12-31,21195800.0,CNY
MinorityInterestIncome,2014,2014-12-31,15010100.0,CNY
MinorityInterestIncome,2015,2015-12-31,334000000.0,CNY
MinorityInterestIncome,2016,2016-12-31,507000000.0,CNY
MinorityInterestIncome,2017,2017-12-31,366000000.0,CNY
MinorityInterestIncome,2018,2018-12-31,652000000.0,CNY
MinorityInterestIncome,2019,2019-12-31,501000000.0,CNY
MinorityInterestIncome,2020,2020-12-31,507000000.0,CNY
MinorityInterestIncome,2021,2021-12-31,567000000.0,CNY
MinorityInterestIncome,2022,2022-12-31,919000000.0,CNY
MinorityInterestIncome,2023,2023-12-31,1033000000.0,CNY
MinorityInterestIncome,2024,2024-12-31,764000000.0,CNY
MinorityInterestIncome,2025,2025-12-31,916000000.0,CNY
NetCashProvidedByUsedInOperatingActivities,2003,2003-12-31,-107202700.0,CNY
NetCashProvidedByUsedInOperatingActivities,2004,2004-12-31,356255400.0,CNY
NetCashProvidedByUsedInOperatingActivities,2005,2005-12-31,114840906.09,CNY
NetCashProvidedByUsedInOperatingActivities,2006,2006-12-31,118958762.17,CNY
NetCashProvidedByUsedInOperatingActivities,2007,2007-12-31,79038191.11,CNY
NetCashProvidedByUsedInOperatingActivities,2008,2008-12-31,192759638.36,CNY
NetCashProvidedByUsedInOperatingActivities,2009,2009-12-31,103250354.11,CNY
NetCashProvidedByUsedInOperatingActivities,2010,2010-12-31,-25076320.79,CNY
NetCashProvidedByUsedInOperatingActivities,2011,2011-12-31,174122937.42,CNY
NetCashProvidedByUsedInOperatingActivities,2012,2012-12-31,258937915.38,CNY
NetCashProvidedByUsedInOperatingActivities,2013,2013-12-31,128313051.85,CNY
NetCashProvidedByUsedInOperatingActivities,2014,2014-12-31,62837696.48,CNY
NetCashProvidedByUsedInOperatingActivities,2015,2015-12-31,604437569.89,CNY
NetCashProvidedByUsedInOperatingActivities,2016,2016-12-31,1354263790.23,CNY
NetCashProvidedByUsedInOperatingActivities,2017,2017-12-31,-104282534.39,CNY
NetCashProvidedByUsedInOperatingActivities,2018,2018-12-31,1729723056.74,CNY
NetCashProvidedByUsedInOperatingActivities,2019,2019-12-31,2112903848.99,CNY
NetCashProvidedByUsedInOperatingActivities,2020,2020-12-31,4330174109.18,CNY
NetCashProvidedByUsedInOperatingActivities,2021,2021-12-31,-446734507.86,CNY
NetCashProvidedByUsedInOperatingActivities,2022,2022-12-31,3656848756.89,CNY
NetCashProvidedByUsedInOperatingActivities,2023,2023-12-31,2681935898.82,CNY
NetCashProvidedByUsedInOperatingActivities,2024,2024-12-31,1687213147.22,CNY
NetCashProvidedByUsedInOperatingActivities,2025,2025-12-31,2344524029.36,CNY
NetIncomeLoss,2003,2003-12-31,69932600.0,CNY
NetIncomeLoss,2004,2004-12-31,60254300.0,CNY
NetIncomeLoss,2005,2005-12-31,58027400.0,CNY
NetIncomeLoss,2006,2006-12-31,73962200.0,CNY
NetIncomeLoss,2007,2007-12-31,80542600.0,CNY
NetIncomeLoss,2008,2008-12-31,128000000.0,CNY
NetIncomeLoss,2009,2009-12-31,148000000.0,CNY
NetIncomeLoss,2010,2010-12-31,177000000.0,CNY
NetIncomeLoss,2011,2011-12-31,197000000.0,CNY
NetIncomeLoss,2012,2012-12-31,191000000.0,CNY
NetIncomeLoss,2013,2013-12-31,169000000.0,CNY
NetIncomeLoss,2014,2014-12-31,204000000.0,CNY
NetIncomeLoss,2015,2015-12-31,422000000.0,CNY
NetIncomeLoss,2016,2016-12-31,541000000.0,CNY
NetIncomeLoss,2017,2017-12-31,774000000.0,CNY
NetIncomeLoss,2018,2018-12-31,1016000000.0,CNY
NetIncomeLoss,2019,2019-12-31,944999999.9999999,CNY
NetIncomeLoss,2020,2020-12-31,977999999.9999999,CNY
NetIncomeLoss,2021,2021-12-31,1236000000.0,CNY
NetIncomeLoss,2022,2022-12-31,1723999999.9999998,CNY
NetIncomeLoss,2023,2023-12-31,1604000000.0,CNY
NetIncomeLoss,2024,2024-12-31,1106000000.0,CNY
NetIncomeLoss,2025,2025-12-31,1294000000.0,CNY
NetIncomeLossTotal,2003,2003-12-31,69932600.0,CNY
NetIncomeLossTotal,2004,2004-12-31,60254300.0,CNY
NetIncomeLossTotal,2005,2005-12-31,60503900.0,CNY
NetIncomeLossTotal,2006,2006-12-31,84753300.0,CNY
NetIncomeLossTotal,2007,2007-12-31,86422400.0,CNY
NetIncomeLossTotal,2008,2008-12-31,137000000.0,CNY
NetIncomeLossTotal,2009,2009-12-31,159000000.0,CNY
NetIncomeLossTotal,2010,2010-12-31,192000000.0,CNY
NetIncomeLossTotal,2011,2011-12-31,210000000.0,CNY
NetIncomeLossTotal,2012,2012-12-31,208000000.0,CNY
NetIncomeLossTotal,2013,2013-12-31,190000000.0,CNY
NetIncomeLossTotal,2014,2014-12-31,219000000.0,CNY
NetIncomeLossTotal,2015,2015-12-31,756000000.0,CNY
