concept,fiscal_year,period_end,value,unit
AssetImpairmentLoss,2008,2008-12-31,8373300.0,CNY
AssetImpairmentLoss,2009,2009-12-31,14127000.0,CNY
AssetImpairmentLoss,2010,2010-12-31,4799200.0,CNY
AssetImpairmentLoss,2011,2011-12-31,24341400.0,CNY
AssetImpairmentLoss,2012,2012-12-31,137000000.0,CNY
AssetImpairmentLoss,2013,2013-12-31,-4596100.0,CNY
AssetImpairmentLoss,2014,2014-12-31,38618100.0,CNY
AssetImpairmentLoss,2015,2015-12-31,135000000.0,CNY
AssetImpairmentLoss,2016,2016-12-31,333000000.0,CNY
AssetImpairmentLoss,2017,2017-12-31,206999999.99999997,CNY
AssetImpairmentLoss,2018,2018-12-31,728000000.0,CNY
AssetImpairmentLoss,2019,2019-12-31,501000000.0,CNY
AssetImpairmentLoss,2020,2020-12-31,950000000.0,CNY
AssetImpairmentLoss,2021,2021-12-31,1241000000.0,CNY
AssetImpairmentLoss,2022,2022-12-31,2076000000.0000002,CNY
AssetImpairmentLoss,2023,2023-12-31,7025000000.0,CNY
AssetImpairmentLoss,2024,2024-12-31,8701000000.0,CNY
AssetImpairmentLoss,2025,2025-12-31,2992000000.0,CNY
BondsPayableNoncurrent,2007,2007-12-31,0.0,CNY
BondsPayableNoncurrent,2008,2008-12-31,0.0,CNY
BondsPayableNoncurrent,2009,2009-12-31,0.0,CNY
BondsPayableNoncurrent,2010,2010-12-31,47164100.0,CNY
BondsPayableNoncurrent,2011,2011-12-31,48112700.00000001,CNY
BondsPayableNoncurrent,2012,2012-12-31,0.0,CNY
BondsPayableNoncurrent,2013,2013-12-31,0.0,CNY
BondsPayableNoncurrent,2014,2014-12-31,0.0,CNY
BondsPayableNoncurrent,2015,2015-12-31,0.0,CNY
BondsPayableNoncurrent,2016,2016-12-31,993000000.0,CNY
BondsPayableNoncurrent,2017,2017-12-31,3148000000.0,CNY
BondsPayableNoncurrent,2018,2018-12-31,3261999999.9999995,CNY
BondsPayableNoncurrent,2019,2019-12-31,996000000.0000001,CNY
BondsPayableNoncurrent,2020,2020-12-31,4351000000.0,CNY
BondsPayableNoncurrent,2021,2021-12-31,0.0,CNY
BondsPayableNoncurrent,2022,2022-12-31,6614000000.0,CNY
BondsPayableNoncurrent,2023,2023-12-31,6804000000.000001,CNY
BondsPayableNoncurrent,2024,2024-12-31,6973000000.0,CNY
BondsPayableNoncurrent,2025,2025-12-31,9510000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2007,2007-12-31,58750000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2008,2008-12-31,42808200.0,CNY
CashAndCashEquivalentsAtCarryingValue,2009,2009-12-31,129000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2010,2010-12-31,586000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2011,2011-12-31,186000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2012,2012-12-31,999000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2013,2013-12-31,731000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2014,2014-12-31,1172000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2015,2015-12-31,2246000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2016,2016-12-31,5817000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2017,2017-12-31,8545999999.999999,CNY
CashAndCashEquivalentsAtCarryingValue,2018,2018-12-31,7708000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2019,2019-12-31,19336000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2020,2020-12-31,26963000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2021,2021-12-31,29172000000.000004,CNY
CashAndCashEquivalentsAtCarryingValue,2022,2022-12-31,54372000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2023,2023-12-31,57001000000.0,CNY
CashAndCashEquivalentsAtCarryingValue,2024,2024-12-31,53157000000.00001,CNY
CashAndCashEquivalentsAtCarryingValue,2025,2025-12-31,55473000000.0,CNY
CostOfRevenue,2007,2007-12-31,155000000.0,CNY
CostOfRevenue,2008,2008-12-31,497000000.0,CNY
CostOfRevenue,2009,2009-12-31,585000000.0,CNY
CostOfRevenue,2010,2010-12-31,1079000000.0,CNY
CostOfRevenue,2011,2011-12-31,1539000000.0,CNY
CostOfRevenue,2012,2012-12-31,1485000000.0,CNY
CostOfRevenue,2013,2013-12-31,2001000000.0000002,CNY
CostOfRevenue,2014,2014-12-31,3054000000.0,CNY
CostOfRevenue,2015,2015-12-31,4736000000.0,CNY
CostOfRevenue,2016,2016-12-31,8361000000.0,CNY
CostOfRevenue,2017,2017-12-31,11082000000.0,CNY
CostOfRevenue,2018,2018-12-31,17096000000.0,CNY
CostOfRevenue,2019,2019-12-31,23389000000.0,CNY
CostOfRevenue,2020,2020-12-31,41146000000.0,CNY
CostOfRevenue,2021,2021-12-31,64312000000.0,CNY
CostOfRevenue,2022,2022-12-31,109164000000.00002,CNY
CostOfRevenue,2023,2023-12-31,105492000000.0,CNY
CostOfRevenue,2024,2024-12-31,76440000000.0,CNY
CostOfRevenue,2025,2025-12-31,69777000000.0,CNY
CreditImpairmentLoss,2007,2007-12-31,0.0,CNY
CreditImpairmentLoss,2008,2008-12-31,0.0,CNY
CreditImpairmentLoss,2009,2009-12-31,0.0,CNY
CreditImpairmentLoss,2010,2010-12-31,0.0,CNY
CreditImpairmentLoss,2011,2011-12-31,0.0,CNY
CreditImpairmentLoss,2012,2012-12-31,0.0,CNY
CreditImpairmentLoss,2013,2013-12-31,0.0,CNY
CreditImpairmentLoss,2014,2014-12-31,0.0,CNY
CreditImpairmentLoss,2015,2015-12-31,0.0,CNY
CreditImpairmentLoss,2016,2016-12-31,0.0,CNY
CreditImpairmentLoss,2017,2017-12-31,0.0,CNY
CreditImpairmentLoss,2018,2018-12-31,0.0,CNY
CreditImpairmentLoss,2019,2019-12-31,61211500.0,CNY
CreditImpairmentLoss,2020,2020-12-31,167000000.0,CNY
CreditImpairmentLoss,2021,2021-12-31,48093600.0,CNY
CreditImpairmentLoss,2022,2022-12-31,280000000.0,CNY
CreditImpairmentLoss,2023,2023-12-31,58410200.00000001,CNY
CreditImpairmentLoss,2024,2024-12-31,177000000.0,CNY
CreditImpairmentLoss,2025,2025-12-31,117000000.0,CNY
CurrentPortionLongTermDebt,2007,2007-12-31,0.0,CNY
CurrentPortionLongTermDebt,2008,2008-12-31,0.0,CNY
CurrentPortionLongTermDebt,2009,2009-12-31,0.0,CNY
CurrentPortionLongTermDebt,2010,2010-12-31,50000000.0,CNY
CurrentPortionLongTermDebt,2011,2011-12-31,269000000.0,CNY
CurrentPortionLongTermDebt,2012,2012-12-31,183000000.0,CNY
CurrentPortionLongTermDebt,2013,2013-12-31,68566000.0,CNY
CurrentPortionLongTermDebt,2014,2014-12-31,245000000.00000003,CNY
CurrentPortionLongTermDebt,2015,2015-12-31,143000000.0,CNY
CurrentPortionLongTermDebt,2016,2016-12-31,199000000.0,CNY
CurrentPortionLongTermDebt,2017,2017-12-31,560000000.0,CNY
CurrentPortionLongTermDebt,2018,2018-12-31,1137000000.0,CNY
CurrentPortionLongTermDebt,2019,2019-12-31,1571000000.0,CNY
CurrentPortionLongTermDebt,2020,2020-12-31,2786000000.0,CNY
CurrentPortionLongTermDebt,2021,2021-12-31,1096000000.0,CNY
CurrentPortionLongTermDebt,2022,2022-12-31,679000000.0,CNY
CurrentPortionLongTermDebt,2023,2023-12-31,1502000000.0,CNY
CurrentPortionLongTermDebt,2024,2024-12-31,1902000000.0,CNY
CurrentPortionLongTermDebt,2025,2025-12-31,10325000000.0,CNY
FairValueChangeIncome,2007,2007-12-31,0.0,CNY
FairValueChangeIncome,2008,2008-12-31,0.0,CNY
FairValueChangeIncome,2009,2009-12-31,0.0,CNY
FairValueChangeIncome,2010,2010-12-31,0.0,CNY
FairValueChangeIncome,2011,2011-12-31,0.0,CNY
FairValueChangeIncome,2012,2012-12-31,0.0,CNY
FairValueChangeIncome,2013,2013-12-31,0.0,CNY
FairValueChangeIncome,2014,2014-12-31,0.0,CNY
FairValueChangeIncome,2015,2015-12-31,0.0,CNY
FairValueChangeIncome,2016,2016-12-31,0.0,CNY
FairValueChangeIncome,2017,2017-12-31,0.0,CNY
FairValueChangeIncome,2018,2018-12-31,0.0,CNY
FairValueChangeIncome,2019,2019-12-31,0.0,CNY
FairValueChangeIncome,2020,2020-12-31,1000.0,CNY
FairValueChangeIncome,2021,2021-12-31,262000000.0,CNY
FairValueChangeIncome,2022,2022-12-31,115999999.99999999,CNY
FairValueChangeIncome,2023,2023-12-31,-13088300.0,CNY
FairValueChangeIncome,2024,2024-12-31,-10564300.0,CNY
FairValueChangeIncome,2025,2025-12-31,44754100.0,CNY
FinanceExpense,2007,2007-12-31,95800.0,CNY
FinanceExpense,2008,2008-12-31,7911500.0,CNY
FinanceExpense,2009,2009-12-31,27926900.0,CNY
FinanceExpense,2010,2010-12-31,39762000.0,CNY
FinanceExpense,2011,2011-12-31,58417400.0,CNY
FinanceExpense,2012,2012-12-31,88862500.0,CNY
FinanceExpense,2013,2013-12-31,64824300.0,CNY
FinanceExpense,2014,2014-12-31,78763900.0,CNY
FinanceExpense,2015,2015-12-31,89993300.0,CNY
FinanceExpense,2016,2016-12-31,102000000.0,CNY
FinanceExpense,2017,2017-12-31,198000000.0,CNY
FinanceExpense,2018,2018-12-31,267000000.0,CNY
FinanceExpense,2019,2019-12-31,250000000.0,CNY
FinanceExpense,2020,2020-12-31,378000000.0,CNY
FinanceExpense,2021,2021-12-31,906000000.0,CNY
FinanceExpense,2022,2022-12-31,-1841000000.0,CNY
FinanceExpense,2023,2023-12-31,-1832000000.0,CNY
FinanceExpense,2024,2024-12-31,-237000000.0,CNY
FinanceExpense,2025,2025-12-31,117000000.0,CNY
GeneralAndAdministrativeExpense,2007,2007-12-31,11638100.0,CNY
GeneralAndAdministrativeExpense,2008,2008-12-31,26708600.0,CNY
GeneralAndAdministrativeExpense,2009,2009-12-31,32217900.0,CNY
GeneralAndAdministrativeExpense,2010,2010-12-31,55940000.0,CNY
GeneralAndAdministrativeExpense,2011,2011-12-31,96624900.0,CNY
GeneralAndAdministrativeExpense,2012,2012-12-31,131000000.0,CNY
GeneralAndAdministrativeExpense,2013,2013-12-31,119000000.0,CNY
GeneralAndAdministrativeExpense,2014,2014-12-31,172000000.0,CNY
GeneralAndAdministrativeExpense,2015,2015-12-31,275000000.0,CNY
GeneralAndAdministrativeExpense,2016,2016-12-31,441000000.0,CNY
GeneralAndAdministrativeExpense,2017,2017-12-31,500000000.0,CNY
GeneralAndAdministrativeExpense,2018,2018-12-31,623000000.0,CNY
GeneralAndAdministrativeExpense,2019,2019-12-31,971000000.0000001,CNY
GeneralAndAdministrativeExpense,2020,2020-12-31,1466000000.0,CNY
GeneralAndAdministrativeExpense,2021,2021-12-31,1811000000.0,CNY
GeneralAndAdministrativeExpense,2022,2022-12-31,2933000000.0,CNY
GeneralAndAdministrativeExpense,2023,2023-12-31,4915000000.0,CNY
GeneralAndAdministrativeExpense,2024,2024-12-31,3429999999.9999995,CNY
GeneralAndAdministrativeExpense,2025,2025-12-31,2618000000.0,CNY
Goodwill,2007,2007-12-31,nan,CNY
Goodwill,2008,2008-12-31,nan,CNY
Goodwill,2009,2009-12-31,nan,CNY
Goodwill,2010,2010-12-31,nan,CNY
Goodwill,2011,2011-12-31,nan,CNY
Goodwill,2012,2012-12-31,nan,CNY
Goodwill,2013,2013-12-31,nan,CNY
Goodwill,2014,2014-12-31,5306294.89,CNY
Goodwill,2015,2015-12-31,nan,CNY
Goodwill,2016,2016-12-31,6004742.49,CNY
Goodwill,2017,2017-12-31,11011065.47,CNY
Goodwill,2018,2018-12-31,11011065.47,CNY
Goodwill,2019,2019-12-31,11011065.47,CNY
Goodwill,2020,2020-12-31,176216945.68,CNY
Goodwill,2021,2021-12-31,176224141.21,CNY
Goodwill,2022,2022-12-31,176224141.21,CNY
Goodwill,2023,2023-12-31,165213075.74,CNY
Goodwill,2024,2024-12-31,nan,CNY
Goodwill,2025,2025-12-31,nan,CNY
IncomeLossBeforeIncomeTaxes,2007,2007-12-31,89041600.0,CNY
IncomeLossBeforeIncomeTaxes,2008,2008-12-31,101000000.0,CNY
IncomeLossBeforeIncomeTaxes,2009,2009-12-31,103000000.0,CNY
IncomeLossBeforeIncomeTaxes,2010,2010-12-31,515000000.00000006,CNY
IncomeLossBeforeIncomeTaxes,2011,2011-12-31,330000000.0,CNY
IncomeLossBeforeIncomeTaxes,2012,2012-12-31,-75181300.0,CNY
IncomeLossBeforeIncomeTaxes,2013,2013-12-31,92984100.0,CNY
IncomeLossBeforeIncomeTaxes,2014,2014-12-31,319000000.0,CNY
IncomeLossBeforeIncomeTaxes,2015,2015-12-31,593000000.0,CNY
IncomeLossBeforeIncomeTaxes,2016,2016-12-31,1793000000.0,CNY
IncomeLossBeforeIncomeTaxes,2017,2017-12-31,4018000000.0,CNY
IncomeLossBeforeIncomeTaxes,2018,2018-12-31,2867000000.0,CNY
IncomeLossBeforeIncomeTaxes,2019,2019-12-31,6247000000.0,CNY
IncomeLossBeforeIncomeTaxes,2020,2020-12-31,9912000000.0,CNY
IncomeLossBeforeIncomeTaxes,2021,2021-12-31,10232000000.0,CNY
IncomeLossBeforeIncomeTaxes,2022,2022-12-31,16405000000.000002,CNY
IncomeLossBeforeIncomeTaxes,2023,2023-12-31,11989000000.0,CNY
IncomeLossBeforeIncomeTaxes,2024,2024-12-31,-10206000000.0,CNY
IncomeLossBeforeIncomeTaxes,2025,2025-12-31,-7562000000.0,CNY
IncomeTaxExpenseBenefit,2007,2007-12-31,5498400.0,CNY
IncomeTaxExpenseBenefit,2008,2008-12-31,134400.0,CNY
IncomeTaxExpenseBenefit,2009,2009-12-31,-2234700.0,CNY
IncomeTaxExpenseBenefit,2010,2010-12-31,68421500.0,CNY
IncomeTaxExpenseBenefit,2011,2011-12-31,33009500.0,CNY
IncomeTaxExpenseBenefit,2012,2012-12-31,-22485000.0,CNY
IncomeTaxExpenseBenefit,2013,2013-12-31,20660200.0,CNY
IncomeTaxExpenseBenefit,2014,2014-12-31,20631100.0,CNY
IncomeTaxExpenseBenefit,2015,2015-12-31,71839400.0,CNY
IncomeTaxExpenseBenefit,2016,2016-12-31,242000000.0,CNY
IncomeTaxExpenseBenefit,2017,2017-12-31,468000000.0,CNY
IncomeTaxExpenseBenefit,2018,2018-12-31,301000000.0,CNY
IncomeTaxExpenseBenefit,2019,2019-12-31,690000000.0,CNY
IncomeTaxExpenseBenefit,2020,2020-12-31,1212000000.0,CNY
IncomeTaxExpenseBenefit,2021,2021-12-31,1159000000.0,CNY
IncomeTaxExpenseBenefit,2022,2022-12-31,1642000000.0000002,CNY
IncomeTaxExpenseBenefit,2023,2023-12-31,1303000000.0,CNY
IncomeTaxExpenseBenefit,2024,2024-12-31,-1554000000.0,CNY
IncomeTaxExpenseBenefit,2025,2025-12-31,-1052000000.0,CNY
InventoryNet,2007,2007-12-31,30212600.000000004,CNY
InventoryNet,2008,2008-12-31,180000000.0,CNY
InventoryNet,2009,2009-12-31,185000000.0,CNY
InventoryNet,2010,2010-12-31,210000000.0,CNY
InventoryNet,2011,2011-12-31,413999999.99999994,CNY
InventoryNet,2012,2012-12-31,765000000.0,CNY
InventoryNet,2013,2013-12-31,767000000.0,CNY
InventoryNet,2014,2014-12-31,1114000000.0,CNY
InventoryNet,2015,2015-12-31,1534000000.0,CNY
InventoryNet,2016,2016-12-31,1213000000.0,CNY
InventoryNet,2017,2017-12-31,2380000000.0,CNY
InventoryNet,2018,2018-12-31,4283000000.0,CNY
InventoryNet,2019,2019-12-31,6356000000.0,CNY
InventoryNet,2020,2020-12-31,11452000000.0,CNY
InventoryNet,2021,2021-12-31,14076000000.0,CNY
InventoryNet,2022,2022-12-31,19318000000.0,CNY
InventoryNet,2023,2023-12-31,21540000000.0,CNY
InventoryNet,2024,2024-12-31,13382000000.0,CNY
InventoryNet,2025,2025-12-31,14541999999.999998,CNY
InvestmentIncome,2007,2007-12-31,21796100.0,CNY
InvestmentIncome,2008,2008-12-31,27649400.0,CNY
InvestmentIncome,2009,2009-12-31,3241300.0,CNY
InvestmentIncome,2010,2010-12-31,31735900.0,CNY
InvestmentIncome,2011,2011-12-31,16640800.0,CNY
InvestmentIncome,2012,2012-12-31,45692200.0,CNY
InvestmentIncome,2013,2013-12-31,-292400.0,CNY
InvestmentIncome,2014,2014-12-31,1953899.9999999998,CNY
InvestmentIncome,2015,2015-12-31,607600.0,CNY
InvestmentIncome,2016,2016-12-31,50905100.0,CNY
InvestmentIncome,2017,2017-12-31,582000000.0,CNY
InvestmentIncome,2018,2018-12-31,794000000.0,CNY
InvestmentIncome,2019,2019-12-31,240000000.0,CNY
InvestmentIncome,2020,2020-12-31,1078000000.0,CNY
InvestmentIncome,2021,2021-12-31,846000000.0000001,CNY
InvestmentIncome,2022,2022-12-31,4931000000.0,CNY
InvestmentIncome,2023,2023-12-31,3476000000.0,CNY
InvestmentIncome,2024,2024-12-31,129000000.0,CNY
InvestmentIncome,2025,2025-12-31,394000000.0,CNY
Liabilities,2007,2007-12-31,49353100.00000001,CNY
Liabilities,2008,2008-12-31,442000000.0,CNY
Liabilities,2009,2009-12-31,706000000.0,CNY
Liabilities,2010,2010-12-31,944000000.0,CNY
Liabilities,2011,2011-12-31,1870000000.0,CNY
Liabilities,2012,2012-12-31,1809000000.0,CNY
Liabilities,2013,2013-12-31,1695000000.0,CNY
Liabilities,2014,2014-12-31,3187000000.0,CNY
Liabilities,2015,2015-12-31,4555000000.0,CNY
Liabilities,2016,2016-12-31,9079000000.0,CNY
Liabilities,2017,2017-12-31,18640000000.0,CNY
Liabilities,2018,2018-12-31,22834000000.0,CNY
Liabilities,2019,2019-12-31,31008999999.999996,CNY
Liabilities,2020,2020-12-31,52037000000.0,CNY
Liabilities,2021,2021-12-31,50148000000.0,CNY
Liabilities,2022,2022-12-31,77301000000.0,CNY
Liabilities,2023,2023-12-31,93257000000.0,CNY
Liabilities,2024,2024-12-31,91444000000.0,CNY
Liabilities,2025,2025-12-31,99093000000.0,CNY
LongTermDebtNoncurrent,2007,2007-12-31,0.0,CNY
LongTermDebtNoncurrent,2008,2008-12-31,0.0,CNY
LongTermDebtNoncurrent,2009,2009-12-31,216000000.0,CNY
LongTermDebtNoncurrent,2010,2010-12-31,326000000.0,CNY
LongTermDebtNoncurrent,2011,2011-12-31,138000000.0,CNY
LongTermDebtNoncurrent,2012,2012-12-31,82000000.0,CNY
LongTermDebtNoncurrent,2013,2013-12-31,209000000.0,CNY
LongTermDebtNoncurrent,2014,2014-12-31,186000000.0,CNY
LongTermDebtNoncurrent,2015,2015-12-31,198000000.0,CNY
LongTermDebtNoncurrent,2016,2016-12-31,1024000000.0,CNY
LongTermDebtNoncurrent,2017,2017-12-31,1655999999.9999998,CNY
LongTermDebtNoncurrent,2018,2018-12-31,2659000000.0,CNY
LongTermDebtNoncurrent,2019,2019-12-31,2509000000.0,CNY
LongTermDebtNoncurrent,2020,2020-12-31,1125000000.0,CNY
LongTermDebtNoncurrent,2021,2021-12-31,1661000000.0,CNY
LongTermDebtNoncurrent,2022,2022-12-31,2912000000.0,CNY
LongTermDebtNoncurrent,2023,2023-12-31,5274000000.0,CNY
LongTermDebtNoncurrent,2024,2024-12-31,13949000000.0,CNY
LongTermDebtNoncurrent,2025,2025-12-31,6825000000.0,CNY
MinorityInterestIncome,2007,2007-12-31,8285900.0,CNY
MinorityInterestIncome,2008,2008-12-31,304500.0,CNY
MinorityInterestIncome,2009,2009-12-31,3263200.0,CNY
MinorityInterestIncome,2010,2010-12-31,6705400.0,CNY
MinorityInterestIncome,2011,2011-12-31,3125800.0,CNY
MinorityInterestIncome,2012,2012-12-31,1975900.0,CNY
MinorityInterestIncome,2013,2013-12-31,1392100.0,CNY
MinorityInterestIncome,2014,2014-12-31,5045400.0,CNY
MinorityInterestIncome,2015,2015-12-31,407000.0,CNY
MinorityInterestIncome,2016,2016-12-31,3820000.0,CNY
MinorityInterestIncome,2017,2017-12-31,-15127200.0,CNY
MinorityInterestIncome,2018,2018-12-31,8660000.0,CNY
MinorityInterestIncome,2019,2019-12-31,278000000.0,CNY
MinorityInterestIncome,2020,2020-12-31,147000000.0,CNY
MinorityInterestIncome,2021,2021-12-31,-12069600.0,CNY
MinorityInterestIncome,2022,2022-12-31,-48744700.0,CNY
MinorityInterestIncome,2023,2023-12-31,-64767900.0,CNY
MinorityInterestIncome,2024,2024-12-31,-59923000.0,CNY
MinorityInterestIncome,2025,2025-12-31,-90157600.0,CNY
NetCashProvidedByUsedInOperatingActivities,2007,2007-12-31,57313500.0,CNY
NetCashProvidedByUsedInOperatingActivities,2008,2008-12-31,-22284635.56,CNY
NetCashProvidedByUsedInOperatingActivities,2009,2009-12-31,88884431.06,CNY
NetCashProvidedByUsedInOperatingActivities,2010,2010-12-31,775164536.81,CNY
NetCashProvidedByUsedInOperatingActivities,2011,2011-12-31,-110607620.61,CNY
NetCashProvidedByUsedInOperatingActivities,2012,2012-12-31,-76708770.84,CNY
NetCashProvidedByUsedInOperatingActivities,2013,2013-12-31,57135018.64,CNY
NetCashProvidedByUsedInOperatingActivities,2014,2014-12-31,367497531.06,CNY
NetCashProvidedByUsedInOperatingActivities,2015,2015-12-31,364556817.99,CNY
NetCashProvidedByUsedInOperatingActivities,2016,2016-12-31,535757269.34,CNY
NetCashProvidedByUsedInOperatingActivities,2017,2017-12-31,1328349619.05,CNY
NetCashProvidedByUsedInOperatingActivities,2018,2018-12-31,1173271527.53,CNY
NetCashProvidedByUsedInOperatingActivities,2019,2019-12-31,8158241026.53,CNY
NetCashProvidedByUsedInOperatingActivities,2020,2020-12-31,11014879428.05,CNY
NetCashProvidedByUsedInOperatingActivities,2021,2021-12-31,12322606645.15,CNY
NetCashProvidedByUsedInOperatingActivities,2022,2022-12-31,24370135419.56,CNY
NetCashProvidedByUsedInOperatingActivities,2023,2023-12-31,8117363683.48,CNY
NetCashProvidedByUsedInOperatingActivities,2024,2024-12-31,-4724978931.84,CNY
NetCashProvidedByUsedInOperatingActivities,2025,2025-12-31,4359382755.77,CNY
NetIncomeLoss,2007,2007-12-31,75257400.0,CNY
NetIncomeLoss,2008,2008-12-31,101000000.0,CNY
NetIncomeLoss,2009,2009-12-31,102000000.0,CNY
NetIncomeLoss,2010,2010-12-31,440000000.00000006,CNY
NetIncomeLoss,2011,2011-12-31,294000000.0,CNY
NetIncomeLoss,2012,2012-12-31,-54672200.0,CNY
NetIncomeLoss,2013,2013-12-31,70931800.0,CNY
NetIncomeLoss,2014,2014-12-31,294000000.0,CNY
NetIncomeLoss,2015,2015-12-31,520000000.0,CNY
NetIncomeLoss,2016,2016-12-31,1547000000.0,CNY
NetIncomeLoss,2017,2017-12-31,3565000000.0,CNY
NetIncomeLoss,2018,2018-12-31,2558000000.0,CNY
NetIncomeLoss,2019,2019-12-31,5280000000.0,CNY
NetIncomeLoss,2020,2020-12-31,8552000000.0,CNY
NetIncomeLoss,2021,2021-12-31,9086000000.0,CNY
NetIncomeLoss,2022,2022-12-31,14812000000.0,CNY
NetIncomeLoss,2023,2023-12-31,10751000000.0,CNY
NetIncomeLoss,2024,2024-12-31,-8592000000.0,CNY
NetIncomeLoss,2025,2025-12-31,-6420000000.0,CNY
NetIncomeLossTotal,2007,2007-12-31,83543300.0,CNY
NetIncomeLossTotal,2008,2008-12-31,101000000.0,CNY
NetIncomeLossTotal,2009,2009-12-31,105000000.0,CNY
NetIncomeLossTotal,2010,2010-12-31,447000000.0,CNY
NetIncomeLossTotal,2011,2011-12-31,297000000.0,CNY
NetIncomeLossTotal,2012,2012-12-31,-52696300.0,CNY
NetIncomeLossTotal,2013,2013-12-31,72323900.0,CNY
NetIncomeLossTotal,2014,2014-12-31,299000000.0,CNY
NetIncomeLossTotal,2015,2015-12-31,521000000.0,CNY
NetIncomeLossTotal,2016,2016-12-31,1551000000.0,CNY
NetIncomeLossTotal,2017,2017-12-31,3549000000.0,CNY
NetIncomeLossTotal,2018,2018-12-31,2567000000.0,CNY
NetIncomeLossTotal,2019,2019-12-31,5557000000.0,CNY
NetIncomeLossTotal,2020,2020-12-31,8700000000.0,CNY
NetIncomeLossTotal,2021,2021-12-31,9074000000.0,CNY
NetIncomeLossTotal,2022,2022-12-31,14763000000.0,CNY
NetIncomeLossTotal,2023,2023-12-31,10687000000.0,CNY
NetIncomeLossTotal,2024,2024-12-31,-8652000000.0,CNY
NetIncomeLossTotal,2025,2025-12-31,-6509999999.999999,CNY
OperatingIncomeLoss,2007,2007-12-31,73980200.0,CNY
OperatingIncomeLoss,2008,2008-12-31,97154800.0,CNY
OperatingIncomeLoss,2009,2009-12-31,98734900.0,CNY
OperatingIncomeLoss,2010,2010-12-31,487000000.0,CNY
OperatingIncomeLoss,2011,2011-12-31,294000000.0,CNY
OperatingIncomeLoss,2012,2012-12-31,-111000000.00000001,CNY
OperatingIncomeLoss,2013,2013-12-31,72867400.0,CNY
OperatingIncomeLoss,2014,2014-12-31,293000000.0,CNY
